Name^Team^Position^Heigth^Weigth^Age
Emiliano Fruto^WAS^Center^79.33^223.25^32.730000000000004
Chris Schroder^WAS^Center^79.33^199.50^38.53
Brett Campbell^WAS^Center^76.15^161.50^35.370000000000005
Beltran Perez^WAS^Center^78.27^171.00^35.35
Levale Speigner^WAS^Center^75.10^161.50^36.43
Jason Bergmann^WAS^Center^80.38^180.50^35.43
Saul Rivera^WAS^Center^75.10^142.50^39.230000000000004
Chris Booker^WAS^Center^79.33^218.50^40.22
Micah Bowie^WAS^Center^80.38^192.85^42.3
Jon Rauch^WAS^Center^87.79^247.00^38.42
Jerome Williams^WAS^Center^79.33^233.70^35.239999999999995
Luis Ayala^WAS^Center^78.27^176.70^39.129999999999995
Ryan Wagner^WAS^Center^80.38^199.50^34.629999999999995
Chad Cordero^WAS^Center^76.15^188.10^34.95
Humberto Cota^PIT^Point Guard^76.15^199.50^38.06
Ronny Paulino^PIT^Point Guard^79.33^204.25^35.86
Adam LaRoche^PIT^Center^79.33^171.00^37.32
Ryan Doumit^PIT^Center^76.15^190.00^35.91
Brad Eldred^PIT^Center^81.44^232.75^36.629999999999995
Jose Castillo^PIT^Small Forward^77.21^190.00^35.95
Jack Wilson^PIT^Power Forward^76.15^182.40^39.17
Freddy Sanchez^PIT^Small Forward^74.04^182.40^39.19
Jason Bay^PIT^Shooting Guard^78.27^190.00^38.44
Jose Bautista^PIT^Shooting Guard^76.15^182.40^36.36
Xavier Nady^PIT^Shooting Guard^78.27^194.75^38.29
Jody Gerut^PIT^Shooting Guard^76.15^180.50^39.45
Nate McLouth^PIT^Shooting Guard^75.10^176.70^35.34
Chris Duffy^PIT^Shooting Guard^74.04^161.50^36.86
Rajai Davis^PIT^Shooting Guard^75.10^187.15^36.36
Shane Youman^PIT^Point Guard^80.38^208.05^37.39
Yoslan Herrera^PIT^Point Guard^78.27^190.00^35.84
Josh Shortslef^PIT^Point Guard^80.38^209.00^35.08
Zach Duke^PIT^Point Guard^78.27^196.65^33.870000000000005
Paul Maholm^PIT^Point Guard^78.27^213.75^34.68
Tom Gorzelanny^PIT^Point Guard^78.27^196.65^34.64
Shawn Chacon^PIT^Point Guard^79.33^201.40^39.19
Tony Armas Jr.^PIT^Point Guard^79.33^213.75^38.84
Ian Snell^PIT^Point Guard^75.10^161.50^35.33
Sean Burnett^PIT^Point Guard^75.10^180.50^34.45
John Grabow^PIT^Center^78.27^199.50^38.32
Marty McLeary^PIT^Center^81.44^218.50^42.34
Salomon Torres^PIT^Center^75.10^199.50^44.97
Damaso Marte^PIT^Center^78.27^190.00^42.04
Matt Capps^PIT^Center^79.33^226.10^33.489999999999995
Josh Sharpless^PIT^Center^81.44^222.30^36.09
Bryan Bullington^PIT^Center^80.38^210.90^36.41
Jonah Bayliss^PIT^Center^78.27^190.00^36.55
Brian Rogers^PIT^Center^80.38^180.50^34.620000000000005
Juan Perez^PIT^Center^76.15^161.50^38.489999999999995
Bengie Molina^SF^Point Guard^75.10^209.00^42.61
Eliezer Alfonzo^SF^Point Guard^76.15^211.85^38.06
Lance Niekro^SF^Center^79.33^199.50^38.08
Mark Sweeney^SF^Center^77.21^204.25^47.34
Ray Durham^SF^Small Forward^71.92^186.20^45.25
Kevin Frandsen^SF^Small Forward^76.15^166.25^34.769999999999996
Omar Vizquel^SF^Power Forward^72.98^166.25^49.85
Rich Aurilia^SF^Small Forward^77.21^179.55^45.49
Pedro Feliz^SF^Small Forward^77.21^194.75^41.84
Todd Linden^SF^Shooting Guard^79.33^199.50^36.67
Dave Roberts^SF^Shooting Guard^74.04^171.00^44.75
Jason Ellison^SF^Shooting Guard^74.04^171.00^38.91
Randy Winn^SF^Shooting Guard^78.27^187.15^42.73
Ryan Klesko^SF^Shooting Guard^79.33^209.00^45.72
Barry Bonds^SF^Shooting Guard^78.27^216.60^52.6
Fred Lewis^SF^Shooting Guard^78.27^180.50^36.22
Kelyn Acosta^SF^Point Guard^77.21^193.80^31.85
Jonathan Sanchez^SF^Point Guard^78.27^156.75^34.28
Matt Cain^SF^Point Guard^79.33^205.20^32.41
Matt Morris^SF^Point Guard^81.44^209.00^42.56
Russ Ortiz^SF^Point Guard^77.21^197.60^42.74
Noah Lowry^SF^Point Guard^78.27^199.50^36.39
Barry Zito^SF^Point Guard^80.38^204.25^38.8
Vinnie Chulk^SF^Center^78.27^185.25^38.2
Kevin Correia^SF^Center^79.33^190.00^36.519999999999996
Steve Kline^SF^Center^77.21^204.25^44.52
Armando Benitez^SF^Center^80.38^217.55^44.32
Scott Munter^SF^Center^82.50^228.00^36.980000000000004
Jack Taschner^SF^Center^79.33^196.65^38.86
Brian Wilson^SF^Center^77.21^194.75^34.96
Merkin Valdez^SF^Center^81.44^197.60^35.3
Brad Hennessey^SF^Center^78.27^175.75^37.06
Billy Sadler^SF^Center^76.15^180.50^35.44
Pat Misch^SF^Center^78.27^161.50^35.53
Gary Bennett^STL^Point Guard^76.15^197.60^44.87
Yadier Molina^STL^Point Guard^75.10^213.75^34.629999999999995
John Nelson^STL^Center^77.21^180.50^37.989999999999995
Albert Pujols^STL^Center^79.33^213.75^37.120000000000005
Adam Kennedy^STL^Small Forward^77.21^175.75^41.14
Aaron Miles^STL^Small Forward^70.87^171.00^40.21
David Eckstein^STL^Power Forward^70.87^156.75^42.11
Scott Rolen^STL^Small Forward^80.38^228.00^41.91
Scott Spiezio^STL^Small Forward^78.27^209.00^44.44
Jim Edmonds^STL^Shooting Guard^77.21^201.40^46.68
So Taguchi^STL^Shooting Guard^74.04^154.85^47.66
Juan Encarnacion^STL^Shooting Guard^79.33^204.25^40.980000000000004
Skip Schumaker^STL^Shooting Guard^74.04^166.25^37.07
John Rodriguez^STL^Shooting Guard^76.15^194.75^39.11
Chris Duncan^STL^Shooting Guard^81.44^199.50^35.82
Adam Wainwright^STL^Point Guard^83.56^194.75^35.5
Mark Mulder^STL^Point Guard^82.50^197.60^39.57
Anthony Reyes^STL^Point Guard^78.27^204.25^35.370000000000005
Ryan Franklin^STL^Point Guard^79.33^171.00^43.99
Kip Wells^STL^Point Guard^79.33^190.00^39.86
Chris Carpenter^STL^Point Guard^82.50^218.50^41.84
Russ Springer^STL^Center^80.38^200.45^48.31
Jason Isringhausen^STL^Center^79.33^218.50^44.48
Ricardo Rincon^STL^Center^72.98^180.50^46.88
Braden Looper^STL^Center^79.33^209.00^42.34
Randy Flores^STL^Center^76.15^171.00^41.58
Josh Hancock^STL^Center^79.33^194.75^38.89
Brad Thompson^STL^Center^77.21^180.50^35.08
Tyler Johnson^STL^Center^78.27^171.00^35.730000000000004
Chris Narveson^STL^Center^79.33^194.75^35.19
Randy Keisler^STL^Center^79.33^180.50^41.010000000000005
Josh Kinney^STL^Center^77.21^185.25^37.92
